 Profile "surface albedo" initialized from config file.
 # Profile: surface albedo (none)
 # number of cells:         156
 # wavelength (nm), mid-point, delta, layer density, exo layer density, burden density
  5.1250000000000000E+002,  1.0000000000000001E-001
  5.1750000000000000E+002,  1.0000000000000001E-001
  5.2250000000000000E+002,  1.0000000000000001E-001
  5.2750000000000000E+002,  1.0000000000000001E-001
  5.3250000000000000E+002,  1.0000000000000001E-001
  5.3750000000000000E+002,  1.0000000000000001E-001
  5.4250000000000000E+002,  1.0000000000000001E-001
  5.4750000000000000E+002,  1.0000000000000001E-001
  5.5250000000000000E+002,  1.0000000000000001E-001
  5.5750000000000000E+002,  1.0000000000000001E-001
  5.6250000000000000E+002,  1.0000000000000001E-001
  5.6750000000000000E+002,  1.0000000000000001E-001
  5.7250000000000000E+002,  1.0000000000000001E-001
  5.7750000000000000E+002,  1.0000000000000001E-001
  5.8250000000000000E+002,  1.0000000000000001E-001
  5.8750000000000000E+002,  1.0000000000000001E-001
  5.9250000000000000E+002,  1.0000000000000001E-001
  5.9750000000000000E+002,  1.0000000000000001E-001
  6.0250000000000000E+002,  1.0000000000000001E-001
  6.0750000000000000E+002,  1.0000000000000001E-001
  6.1250000000000000E+002,  1.0000000000000001E-001
  6.1750000000000000E+002,  1.0000000000000001E-001
  6.2250000000000000E+002,  1.0000000000000001E-001
  6.2750000000000000E+002,  1.0000000000000001E-001
  6.3250000000000000E+002,  1.0000000000000001E-001
  6.3750000000000000E+002,  1.0000000000000001E-001
  6.4250000000000000E+002,  1.0000000000000001E-001
  6.4710000000000002E+002,  1.0000000000000001E-001
  6.5500000000000000E+002,  1.0000000000000001E-001
  6.6500000000000000E+002,  1.0000000000000001E-001
  6.7500000000000000E+002,  1.0000000000000001E-001
  6.8500000000000000E+002,  1.0000000000000001E-001
  6.9500000000000000E+002,  1.0000000000000001E-001
  7.0500000000000000E+002,  1.0000000000000001E-001
  7.1500000000000000E+002,  1.0000000000000001E-001
  7.2500000000000000E+002,  1.0000000000000001E-001
  7.3500000000000000E+002,  1.0000000000000001E-001
