#ATLAS3-SUSIM  13 Nov 1994.
#Wavelength in nm and Irradiance in W/m2/nm
#0.15 nm resolution (FWHM)
#Wavelength Irradiance
2.367600e+02 4.014700e-02
2.368100e+02 4.248300e-02
2.368600e+02 4.433300e-02
2.369100e+02 4.639100e-02
2.369600e+02 5.067300e-02
2.370100e+02 5.604000e-02
2.370600e+02 5.818800e-02
2.371100e+02 5.764600e-02
2.371600e+02 6.292300e-02
2.372100e+02 6.953400e-02
2.372600e+02 7.197500e-02
2.373100e+02 6.601400e-02
2.373600e+02 4.987700e-02
2.374100e+02 3.597900e-02
2.374600e+02 3.510500e-02
2.375100e+02 3.887200e-02
2.375600e+02 4.187800e-02
2.376100e+02 4.654700e-02
2.376600e+02 5.356800e-02
2.377100e+02 5.923100e-02
2.377600e+02 6.884200e-02
2.378100e+02 6.639000e-02
2.378600e+02 6.062000e-02
2.379100e+02 5.042600e-02
2.379600e+02 4.219000e-02
2.380100e+02 3.940100e-02
2.380600e+02 4.033800e-02
2.381100e+02 3.859800e-02
2.381600e+02 3.362600e-02
2.382100e+02 2.629300e-02
2.382600e+02 2.370200e-02
2.383100e+02 2.254000e-02
2.383600e+02 2.408700e-02
2.384100e+02 2.763600e-02
2.384600e+02 3.358800e-02
2.385100e+02 3.857000e-02
2.385600e+02 4.352500e-02
2.386100e+02 5.165000e-02
2.386600e+02 5.640800e-02
2.387100e+02 5.655100e-02
2.387600e+02 5.541900e-02
2.388100e+02 4.921500e-02
2.388600e+02 3.733600e-02
2.389100e+02 3.035100e-02
2.389600e+02 2.953400e-02
2.390100e+02 3.738600e-02
2.390600e+02 5.329000e-02
2.391100e+02 6.186700e-02
2.391600e+02 6.521800e-02
2.392100e+02 6.033600e-02
2.392600e+02 5.707600e-02
2.393100e+02 5.839900e-02
2.393600e+02 5.877500e-02
2.394100e+02 5.557900e-02
2.394600e+02 4.813500e-02
2.395100e+02 4.008600e-02
2.395600e+02 3.277200e-02
2.396100e+02 2.516700e-02
2.396600e+02 2.508600e-02
2.397100e+02 3.256200e-02
2.397600e+02 3.900000e-02
2.398100e+02 4.520300e-02
2.398600e+02 4.839600e-02
2.399100e+02 4.276700e-02
2.399600e+02 3.622800e-02
2.400100e+02 3.306400e-02
2.400600e+02 3.733100e-02
2.401100e+02 4.906100e-02
2.401600e+02 5.317700e-02
2.402100e+02 5.342000e-02
2.402600e+02 5.016800e-02
2.403100e+02 4.931800e-02
2.403600e+02 4.956500e-02
2.404100e+02 4.942100e-02
2.404600e+02 4.269900e-02
2.405100e+02 2.957800e-02
2.405600e+02 2.617700e-02
2.406100e+02 3.064100e-02
2.406600e+02 3.467300e-02
2.407100e+02 3.328400e-02
2.407600e+02 3.320300e-02
2.408100e+02 3.775900e-02
2.408600e+02 4.525300e-02
2.409100e+02 5.102700e-02
2.409600e+02 4.928800e-02
2.410100e+02 4.905900e-02
2.410600e+02 4.243200e-02
2.411100e+02 3.274900e-02
2.411600e+02 2.693600e-02
2.412100e+02 3.302000e-02
2.412600e+02 3.736200e-02
2.413100e+02 4.220200e-02
2.413600e+02 4.052400e-02
2.414100e+02 3.827700e-02
2.414600e+02 4.175500e-02
2.415100e+02 4.893100e-02
2.415600e+02 5.442000e-02
2.416100e+02 5.659600e-02
2.416600e+02 5.756600e-02
2.417100e+02 6.158900e-02
2.417600e+02 6.287000e-02
2.418100e+02 6.164500e-02
2.418600e+02 6.327100e-02
2.419100e+02 6.918900e-02
2.419600e+02 7.013200e-02
2.420100e+02 6.899900e-02
2.420600e+02 7.202800e-02
2.421100e+02 7.462200e-02
2.421600e+02 7.695400e-02
2.422100e+02 8.121100e-02
2.422600e+02 8.452500e-02
2.423100e+02 8.394300e-02
2.423600e+02 7.299400e-02
2.424100e+02 6.376400e-02
2.424600e+02 6.242800e-02
2.425100e+02 6.164100e-02
2.425600e+02 6.343200e-02
2.426100e+02 6.802600e-02
2.426600e+02 7.547200e-02
2.427100e+02 8.240900e-02
2.427600e+02 8.972900e-02
2.428100e+02 8.435000e-02
2.428600e+02 7.441900e-02
2.429100e+02 7.016800e-02
2.429600e+02 6.517300e-02
2.430100e+02 6.823900e-02
2.430600e+02 7.541700e-02
2.431100e+02 7.758100e-02
2.431600e+02 7.907400e-02
2.432100e+02 7.606000e-02
2.432600e+02 6.735200e-02
2.433100e+02 6.220700e-02
2.433600e+02 6.078400e-02
2.434100e+02 6.515900e-02
2.434600e+02 6.918700e-02
2.435100e+02 6.534300e-02
2.435600e+02 5.370500e-02
2.436100e+02 5.307900e-02
2.436600e+02 5.814300e-02
2.437100e+02 6.075900e-02
2.437600e+02 6.406400e-02
2.438100e+02 7.191700e-02
2.438600e+02 7.438700e-02
2.439100e+02 6.680700e-02
2.439600e+02 6.334400e-02
2.440100e+02 5.601600e-02
2.440600e+02 5.864000e-02
2.441100e+02 6.657800e-02
2.441600e+02 7.258500e-02
2.442100e+02 7.677900e-02
2.442600e+02 7.882800e-02
2.443100e+02 7.826700e-02
2.443600e+02 7.369100e-02
2.444100e+02 6.654900e-02
2.444600e+02 6.193500e-02
2.445100e+02 6.366500e-02
2.445600e+02 6.499500e-02
2.446100e+02 6.552400e-02
2.446600e+02 6.271400e-02
2.447100e+02 6.003500e-02
2.447600e+02 5.518000e-02
2.448100e+02 5.323400e-02
2.448600e+02 4.977300e-02
2.449100e+02 5.041600e-02
2.449600e+02 5.478400e-02
2.450100e+02 5.593300e-02
2.450600e+02 5.263100e-02
2.451100e+02 5.011100e-02
2.451600e+02 4.818500e-02
2.452100e+02 4.745500e-02
2.452600e+02 4.551100e-02
2.453100e+02 4.649000e-02
2.453600e+02 4.742200e-02
2.454100e+02 4.656200e-02
2.454600e+02 4.661600e-02
2.455100e+02 4.906700e-02
2.455600e+02 5.316100e-02
2.456100e+02 5.281900e-02
2.456600e+02 5.027400e-02
2.457100e+02 4.808600e-02
2.457600e+02 5.038000e-02
2.458100e+02 5.338000e-02
2.458600e+02 5.700100e-02
2.459100e+02 5.551900e-02
2.459600e+02 5.093800e-02
2.460100e+02 5.055300e-02
2.460600e+02 5.095200e-02
2.461100e+02 4.989600e-02
2.461600e+02 4.644700e-02
2.462100e+02 4.500600e-02
2.462600e+02 4.204600e-02
2.463100e+02 3.961100e-02
2.463600e+02 4.029800e-02
2.464100e+02 4.564000e-02
2.464600e+02 4.882900e-02
2.465100e+02 5.207600e-02
2.465600e+02 5.292500e-02
2.466100e+02 5.166500e-02
2.466600e+02 5.155800e-02
2.467100e+02 5.074200e-02
2.467600e+02 5.211300e-02
2.468100e+02 5.595200e-02
2.468600e+02 5.736500e-02
2.469100e+02 5.753200e-02
2.469600e+02 5.750400e-02
2.470100e+02 5.634600e-02
2.470600e+02 5.521000e-02
2.471100e+02 5.539700e-02
2.471600e+02 5.877500e-02
2.472100e+02 6.226900e-02
2.472600e+02 5.457900e-02
2.473100e+02 5.044200e-02
2.473600e+02 4.241700e-02
2.474100e+02 4.952100e-02
2.474600e+02 6.340800e-02
2.475100e+02 6.596800e-02
2.475600e+02 6.484400e-02
2.476100e+02 6.442700e-02
2.476600e+02 6.304300e-02
2.477100e+02 6.109900e-02
2.477600e+02 5.983000e-02
2.478100e+02 5.968600e-02
2.478600e+02 5.600700e-02
2.479100e+02 5.225300e-02
2.479600e+02 4.960500e-02
2.480100e+02 4.344900e-02
2.480600e+02 4.554900e-02
2.481100e+02 5.302300e-02
2.481600e+02 6.125200e-02
2.482100e+02 5.994900e-02
2.482600e+02 5.256800e-02
2.483100e+02 4.027000e-02
2.483600e+02 3.542800e-02
2.484100e+02 3.001300e-02
2.484600e+02 3.244300e-02
2.485100e+02 4.503000e-02
2.485600e+02 4.754700e-02
2.486100e+02 5.537700e-02
2.486600e+02 5.620700e-02
2.487100e+02 5.192200e-02
2.487600e+02 4.877100e-02
2.488100e+02 4.323100e-02
2.488600e+02 3.602100e-02
2.489100e+02 3.514600e-02
2.489600e+02 3.682200e-02
2.490100e+02 3.679400e-02
2.490600e+02 3.442400e-02
2.491100e+02 3.033500e-02
2.491600e+02 3.017300e-02
2.492100e+02 3.339200e-02
2.492600e+02 4.278200e-02
2.493100e+02 4.991500e-02
2.493600e+02 5.560100e-02
2.494100e+02 5.635500e-02
2.494600e+02 6.028000e-02
2.495100e+02 6.771000e-02
2.495600e+02 7.413100e-02
2.496100e+02 7.496100e-02
2.496600e+02 6.884300e-02
2.497100e+02 6.441300e-02
2.497600e+02 6.748100e-02
2.498100e+02 7.058800e-02
2.498600e+02 7.001200e-02
2.499100e+02 6.773900e-02
2.499600e+02 7.045800e-02
2.500100e+02 7.444300e-02
2.500600e+02 7.735100e-02
2.501100e+02 7.051400e-02
2.501600e+02 5.139800e-02
2.502100e+02 4.617900e-02
2.502600e+02 5.085500e-02
2.503100e+02 6.003900e-02
2.503600e+02 6.513500e-02
2.504100e+02 6.768500e-02
2.504600e+02 6.979600e-02
2.505100e+02 7.199400e-02
2.505600e+02 6.471000e-02
2.506100e+02 5.804500e-02
2.506600e+02 4.959600e-02
2.507100e+02 4.309700e-02
2.507600e+02 3.771100e-02
2.508100e+02 4.228800e-02
2.508600e+02 5.056400e-02
2.509100e+02 6.145400e-02
2.509600e+02 6.706300e-02
2.510100e+02 6.950400e-02
2.510600e+02 6.877300e-02
2.511100e+02 6.482100e-02
2.511600e+02 5.380700e-02
2.512100e+02 5.229000e-02
2.512600e+02 5.432600e-02
2.513100e+02 5.501100e-02
2.513600e+02 5.338200e-02
2.514100e+02 4.846000e-02
2.514600e+02 4.438200e-02
2.515100e+02 3.924100e-02
2.515600e+02 3.890800e-02
2.516100e+02 3.912200e-02
2.516600e+02 3.588400e-02
2.517100e+02 3.427500e-02
2.517600e+02 3.696800e-02
2.518100e+02 4.036800e-02
2.518600e+02 4.044200e-02
2.519100e+02 3.988600e-02
2.519600e+02 3.933800e-02
2.520100e+02 4.012600e-02
2.520600e+02 4.673000e-02
2.521100e+02 5.147500e-02
2.521600e+02 5.319000e-02
2.522100e+02 5.000900e-02
2.522600e+02 4.500000e-02
2.523100e+02 4.025500e-02
2.523600e+02 3.685300e-02
2.524100e+02 3.536100e-02
2.524600e+02 3.572100e-02
2.525100e+02 3.670600e-02
2.525600e+02 4.036000e-02
2.526100e+02 4.587200e-02
2.526600e+02 4.909600e-02
2.527100e+02 5.002800e-02
2.527600e+02 4.837400e-02
2.528100e+02 4.227300e-02
2.528600e+02 3.648400e-02
2.529100e+02 3.432500e-02
2.529600e+02 3.268900e-02
2.530100e+02 3.417200e-02
2.530600e+02 4.411700e-02
2.531100e+02 5.043100e-02
2.531600e+02 5.907900e-02
2.532100e+02 6.268600e-02
2.532600e+02 6.077400e-02
2.533100e+02 5.834900e-02
2.533600e+02 5.732800e-02
2.534100e+02 5.701800e-02
2.534600e+02 5.622900e-02
2.535100e+02 5.728700e-02
2.535600e+02 5.607400e-02
2.536100e+02 5.316600e-02
2.536600e+02 5.058000e-02
2.537100e+02 5.160800e-02
2.537600e+02 5.324100e-02
2.538100e+02 5.584400e-02
2.538600e+02 5.866800e-02
2.539100e+02 5.472800e-02
2.539600e+02 5.377100e-02
2.540100e+02 5.748300e-02
2.540600e+02 6.353000e-02
2.541100e+02 5.885100e-02
2.541600e+02 5.407100e-02
2.542100e+02 5.380100e-02
2.542600e+02 5.782400e-02
2.543100e+02 6.113100e-02
2.543600e+02 6.741900e-02
2.544100e+02 6.993000e-02
2.544600e+02 6.831700e-02
2.545100e+02 6.529100e-02
2.545600e+02 6.283800e-02
2.546100e+02 6.123600e-02
2.546600e+02 5.712300e-02
2.547100e+02 5.450500e-02
2.547600e+02 5.885900e-02
2.548100e+02 6.178200e-02
2.548600e+02 6.190000e-02
2.549100e+02 5.582800e-02
2.549600e+02 5.012400e-02
2.550100e+02 4.820500e-02
2.550600e+02 5.229800e-02
2.551100e+02 6.252700e-02
2.551600e+02 7.651000e-02
2.552100e+02 8.559500e-02
2.552600e+02 9.392100e-02
2.553100e+02 9.242800e-02
2.553600e+02 7.992200e-02
2.554100e+02 8.516100e-02
2.554600e+02 9.308900e-02
2.555100e+02 9.751800e-02
2.555600e+02 8.947100e-02
2.556100e+02 8.220100e-02
2.556600e+02 8.344500e-02
2.557100e+02 8.601000e-02
2.557600e+02 8.143300e-02
2.558100e+02 7.935300e-02
2.558600e+02 8.424000e-02
2.559100e+02 9.402600e-02
2.559600e+02 1.052200e-01
2.560100e+02 1.058100e-01
2.560600e+02 9.902800e-02
2.561100e+02 9.685100e-02
2.561600e+02 9.573800e-02
2.562100e+02 8.827900e-02
2.562600e+02 7.863800e-02
2.563100e+02 7.097900e-02
2.563600e+02 6.508000e-02
2.564100e+02 6.887300e-02
2.564600e+02 7.736300e-02
2.565100e+02 8.624200e-02
2.565600e+02 9.605600e-02
2.566100e+02 1.132400e-01
2.566600e+02 1.284100e-01
2.567100e+02 1.282500e-01
2.567600e+02 1.224300e-01
2.568100e+02 1.185200e-01
2.568600e+02 1.200900e-01
2.569100e+02 1.194900e-01
2.569600e+02 1.226300e-01
2.570100e+02 1.352300e-01
2.570600e+02 1.426200e-01
2.571100e+02 1.413200e-01
2.571600e+02 1.331000e-01
2.572100e+02 1.319400e-01
2.572600e+02 1.367100e-01
2.573100e+02 1.364000e-01
2.573600e+02 1.428100e-01
2.574100e+02 1.549700e-01
2.574600e+02 1.502600e-01
2.575100e+02 1.336300e-01
2.575600e+02 1.089100e-01
2.576100e+02 8.521500e-02
2.576600e+02 6.880900e-02
2.577100e+02 7.376500e-02
2.577600e+02 8.921600e-02
2.578100e+02 1.027700e-01
2.578600e+02 1.187000e-01
2.579100e+02 1.344700e-01
2.579600e+02 1.390400e-01
2.580100e+02 1.488000e-01
2.580600e+02 1.594500e-01
2.581100e+02 1.688900e-01
2.581600e+02 1.771800e-01
2.582100e+02 1.952800e-01
2.582600e+02 1.820100e-01
2.583100e+02 1.290200e-01
2.583600e+02 1.136600e-01
2.584100e+02 1.244400e-01
2.584600e+02 1.320000e-01
2.585100e+02 1.080700e-01
2.585600e+02 8.764900e-02
2.586100e+02 7.622600e-02
2.586600e+02 6.129100e-02
2.587100e+02 7.103200e-02
2.587600e+02 9.395900e-02
2.588100e+02 1.110200e-01
2.588600e+02 1.180000e-01
2.589100e+02 1.339900e-01
2.589600e+02 1.676000e-01
2.590100e+02 1.864100e-01
2.590600e+02 1.946900e-01
2.591100e+02 1.612800e-01
2.591600e+02 1.362200e-01
2.592100e+02 1.153600e-01
2.592600e+02 1.159600e-01
2.593100e+02 1.254800e-01
2.593600e+02 1.104000e-01
2.594100e+02 9.630800e-02
2.594600e+02 7.680100e-02
2.595100e+02 9.063200e-02
2.595600e+02 1.159500e-01
2.596100e+02 1.255300e-01
2.596600e+02 1.217800e-01
2.597100e+02 1.142100e-01
2.597600e+02 1.031300e-01
2.598100e+02 8.989300e-02
2.598600e+02 7.208000e-02
2.599100e+02 5.275500e-02
2.599600e+02 4.122200e-02
2.600100e+02 4.110000e-02
2.600600e+02 4.724800e-02
2.601100e+02 6.362500e-02
2.601600e+02 9.056700e-02
2.602100e+02 1.118900e-01
2.602600e+02 1.218000e-01
2.603100e+02 1.271500e-01
2.603600e+02 1.268300e-01
2.604100e+02 1.222500e-01
2.604600e+02 1.155300e-01
2.605100e+02 1.120800e-01
2.605600e+02 1.001700e-01
2.606100e+02 8.104500e-02
2.606600e+02 7.190800e-02
2.607100e+02 6.450900e-02
2.607600e+02 5.719300e-02
2.608100e+02 6.287600e-02
2.608600e+02 7.702500e-02
2.609100e+02 8.858900e-02
2.609600e+02 9.973900e-02
2.610100e+02 1.056600e-01
2.610600e+02 1.080800e-01
2.611100e+02 1.066500e-01
2.611600e+02 8.738600e-02
2.612100e+02 6.537500e-02
2.612600e+02 5.545300e-02
2.613100e+02 5.772800e-02
2.613600e+02 6.673500e-02
2.614100e+02 6.893800e-02
2.614600e+02 6.505600e-02
2.615100e+02 6.918500e-02
2.615600e+02 9.121300e-02
2.616100e+02 1.163600e-01
2.616600e+02 1.267700e-01
2.617100e+02 1.242600e-01
2.617600e+02 1.154600e-01
2.618100e+02 9.024100e-02
2.618600e+02 7.793600e-02
2.619100e+02 8.261500e-02
2.619600e+02 1.005300e-01
2.620100e+02 1.284100e-01
2.620600e+02 1.340300e-01
2.621100e+02 1.263100e-01
2.621600e+02 1.155800e-01
2.622100e+02 1.101800e-01
2.622600e+02 1.122200e-01
2.623100e+02 1.305600e-01
2.623600e+02 1.383000e-01
2.624100e+02 1.355400e-01
2.624600e+02 1.387500e-01
2.625100e+02 1.412000e-01
2.625600e+02 1.292100e-01
2.626100e+02 1.035000e-01
2.626600e+02 8.556400e-02
2.627100e+02 9.319200e-02
2.627600e+02 1.057000e-01
2.628100e+02 1.085800e-01
2.628600e+02 9.213100e-02
2.629100e+02 8.299500e-02
2.629600e+02 8.729700e-02
2.630100e+02 9.728800e-02
2.630600e+02 9.734000e-02
2.631100e+02 8.167300e-02
2.631600e+02 6.837100e-02
2.632100e+02 6.071500e-02
2.632600e+02 6.769700e-02
2.633100e+02 8.645700e-02
2.633600e+02 1.058800e-01
2.634100e+02 1.276900e-01
2.634600e+02 1.500000e-01
2.635100e+02 1.760400e-01
2.635600e+02 1.785400e-01
2.636100e+02 1.758700e-01
2.636600e+02 1.803100e-01
2.637100e+02 2.094000e-01
2.637600e+02 2.220500e-01
2.638100e+02 2.381400e-01
2.638600e+02 2.723100e-01
2.639100e+02 2.985600e-01
2.639600e+02 2.987700e-01
2.640100e+02 2.851700e-01
2.640600e+02 2.570700e-01
2.641100e+02 2.407900e-01
2.641600e+02 2.351700e-01
2.642100e+02 2.329000e-01
2.642600e+02 2.506500e-01
2.643100e+02 3.147700e-01
2.643600e+02 3.533800e-01
2.644100e+02 3.528100e-01
2.644600e+02 3.357300e-01
2.645100e+02 2.920400e-01
2.645600e+02 2.688100e-01
2.646100e+02 2.633700e-01
2.646600e+02 2.453000e-01
2.647100e+02 2.373300e-01
2.647600e+02 2.366900e-01
2.648100e+02 2.311200e-01
2.648600e+02 2.104400e-01
2.649100e+02 1.876700e-01
2.649600e+02 1.807900e-01
2.650100e+02 2.009800e-01
2.650600e+02 2.154300e-01
2.651100e+02 2.208500e-01
2.651600e+02 2.191300e-01
2.652100e+02 2.216400e-01
2.652600e+02 2.287100e-01
2.653100e+02 2.396200e-01
2.653600e+02 2.564900e-01
2.654100e+02 2.569900e-01
2.654600e+02 2.572700e-01
2.655100e+02 2.921800e-01
2.655600e+02 3.300700e-01
2.656100e+02 3.230300e-01
2.656600e+02 2.913600e-01
2.657100e+02 2.756800e-01
2.657600e+02 2.944000e-01
2.658100e+02 3.013800e-01
2.658600e+02 2.867600e-01
2.659100e+02 2.670300e-01
2.659600e+02 2.609700e-01
2.660100e+02 2.896600e-01
2.660600e+02 3.009000e-01
2.661100e+02 2.959900e-01
2.661600e+02 2.820100e-01
2.662100e+02 2.447300e-01
2.662600e+02 2.307000e-01
2.663100e+02 2.440100e-01
2.663600e+02 2.556800e-01
2.664100e+02 2.231300e-01
2.664600e+02 2.066400e-01
2.665100e+02 2.200500e-01
2.665600e+02 2.689500e-01
2.666100e+02 2.880500e-01
2.666600e+02 2.565600e-01
2.667100e+02 2.120400e-01
2.667600e+02 2.116600e-01
2.668100e+02 2.650600e-01
2.668600e+02 2.898300e-01
2.669100e+02 2.636400e-01
2.669600e+02 2.509700e-01
2.670100e+02 2.228500e-01
2.670600e+02 2.351000e-01
2.671100e+02 2.777800e-01
2.671600e+02 3.029200e-01
2.672100e+02 2.928400e-01
2.672600e+02 2.026200e-01
2.673100e+02 1.805000e-01
2.673600e+02 2.012800e-01
2.674100e+02 2.138500e-01
2.674600e+02 3.015800e-01
2.675100e+02 3.202500e-01
2.675600e+02 3.282300e-01
2.676100e+02 3.214200e-01
2.676600e+02 3.087900e-01
2.677100e+02 2.969700e-01
2.677600e+02 2.753000e-01
2.678100e+02 2.465900e-01
2.678600e+02 2.364200e-01
2.679100e+02 2.119200e-01
2.679600e+02 2.069000e-01
2.680100e+02 2.129300e-01
2.680600e+02 2.330600e-01
2.681100e+02 2.505400e-01
2.681600e+02 2.632300e-01
2.682100e+02 2.716600e-01
2.682600e+02 2.726000e-01
2.683100e+02 2.664700e-01
2.683600e+02 2.595900e-01
2.684100e+02 2.512500e-01
2.684600e+02 2.460600e-01
2.685100e+02 2.378700e-01
2.685600e+02 2.468300e-01
2.686100e+02 2.601300e-01
2.686600e+02 2.760500e-01
2.687100e+02 2.807000e-01
2.687600e+02 2.791300e-01
2.688100e+02 2.735000e-01
2.688600e+02 2.539300e-01
2.689100e+02 2.398900e-01
2.689600e+02 2.272000e-01
2.690100e+02 2.131200e-01
2.690600e+02 2.040800e-01
2.691100e+02 2.141300e-01
2.691600e+02 2.304800e-01
2.692100e+02 2.468000e-01
2.692600e+02 2.581100e-01
2.693100e+02 2.602700e-01
2.693600e+02 2.610600e-01
2.694100e+02 2.686300e-01
2.694600e+02 2.814100e-01
2.695100e+02 2.629300e-01
2.695600e+02 2.089000e-01
2.696100e+02 1.795900e-01
2.696600e+02 1.850500e-01
2.697100e+02 2.111900e-01
2.697600e+02 2.460000e-01
2.698100e+02 2.523100e-01
2.698600e+02 2.347200e-01
2.699100e+02 2.259600e-01
2.699600e+02 2.323000e-01
2.700100e+02 2.990100e-01
2.700600e+02 3.364800e-01
2.701100e+02 3.457700e-01
2.701600e+02 3.046700e-01
2.702100e+02 2.584600e-01
2.702600e+02 2.495800e-01
2.703100e+02 2.761000e-01
2.703600e+02 2.997100e-01
2.704100e+02 3.008400e-01
2.704600e+02 2.952900e-01
2.705100e+02 3.116100e-01
2.705600e+02 3.483500e-01
2.706100e+02 3.202300e-01
2.706600e+02 2.680700e-01
2.707100e+02 2.490300e-01
2.707600e+02 2.460600e-01
2.708100e+02 2.652800e-01
2.708600e+02 2.651500e-01
2.709100e+02 2.545900e-01
2.709600e+02 2.468300e-01
2.710100e+02 2.646300e-01
2.710600e+02 2.738400e-01
2.711100e+02 2.692600e-01
2.711600e+02 2.622700e-01
2.712100e+02 2.477700e-01
2.712600e+02 2.731300e-01
2.713100e+02 2.900800e-01
2.713600e+02 3.254700e-01
2.714100e+02 3.047300e-01
2.714600e+02 2.247400e-01
2.715100e+02 1.903600e-01
2.715600e+02 1.860100e-01
2.716100e+02 2.100700e-01
2.716600e+02 2.523600e-01
2.717100e+02 2.578700e-01
2.717600e+02 2.649900e-01
2.718100e+02 2.469000e-01
2.718600e+02 2.044500e-01
2.719100e+02 1.553600e-01
2.719600e+02 1.262300e-01
2.720100e+02 1.128700e-01
2.720600e+02 1.255400e-01
2.721100e+02 1.278700e-01
2.721600e+02 1.390800e-01
2.722100e+02 1.546600e-01
2.722600e+02 2.003400e-01
2.723100e+02 2.133000e-01
2.723600e+02 2.149400e-01
2.724100e+02 1.967800e-01
2.724600e+02 1.785300e-01
2.725100e+02 1.853300e-01
2.725600e+02 1.946600e-01
2.726100e+02 2.082700e-01
2.726600e+02 2.180200e-01
2.727100e+02 2.115000e-01
2.727600e+02 2.023300e-01
2.728100e+02 1.866500e-01
2.728600e+02 1.984700e-01
2.729100e+02 2.573900e-01
2.729600e+02 2.786400e-01
2.730100e+02 3.315600e-01
2.730600e+02 3.308100e-01
2.731100e+02 2.792700e-01
2.731600e+02 2.491300e-01
2.732100e+02 2.561800e-01
2.732600e+02 2.663200e-01
2.733100e+02 2.592000e-01
2.733600e+02 2.296700e-01
2.734100e+02 1.882600e-01
2.734600e+02 1.810900e-01
2.735100e+02 1.957200e-01
2.735600e+02 2.094100e-01
2.736100e+02 2.106800e-01
2.736600e+02 2.075000e-01
2.737100e+02 1.830000e-01
2.737600e+02 1.438700e-01
2.738100e+02 1.242700e-01
2.738600e+02 1.481400e-01
2.739100e+02 1.777700e-01
2.739600e+02 1.591100e-01
2.740100e+02 1.322000e-01
2.740600e+02 1.180400e-01
2.741100e+02 1.405500e-01
2.741600e+02 1.647400e-01
2.742100e+02 1.620900e-01
2.742600e+02 1.478500e-01
2.743100e+02 1.170700e-01
2.743600e+02 9.898900e-02
2.744100e+02 9.857800e-02
2.744600e+02 1.044000e-01
2.745100e+02 1.293100e-01
2.745600e+02 1.640400e-01
2.746100e+02 1.847300e-01
2.746600e+02 1.703500e-01
2.747100e+02 1.179600e-01
2.747600e+02 1.055100e-01
2.748100e+02 1.144100e-01
2.748600e+02 1.420800e-01
2.749100e+02 1.529000e-01
2.749600e+02 1.247200e-01
2.750100e+02 9.367800e-02
2.750600e+02 8.661700e-02
2.751100e+02 1.059500e-01
2.751600e+02 1.468100e-01
2.752100e+02 1.947300e-01
2.752600e+02 2.244600e-01
2.753100e+02 2.407500e-01
2.753600e+02 2.369800e-01
2.754100e+02 2.118700e-01
2.754600e+02 1.921400e-01
2.755100e+02 1.745000e-01
2.755600e+02 1.543000e-01
2.756100e+02 1.215900e-01
2.756600e+02 1.039600e-01
2.757100e+02 1.083700e-01
2.757600e+02 1.467600e-01
2.758100e+02 1.973100e-01
2.758600e+02 2.501600e-01
2.759100e+02 2.912000e-01
2.759600e+02 3.202600e-01
2.760100e+02 2.861900e-01
2.760600e+02 2.654100e-01
2.761100e+02 2.651600e-01
2.761600e+02 2.685700e-01
2.762100e+02 2.364100e-01
2.762600e+02 2.009500e-01
2.763100e+02 1.795100e-01
2.763600e+02 2.008500e-01
2.764100e+02 2.451400e-01
2.764600e+02 2.684600e-01
2.765100e+02 2.831900e-01
2.765600e+02 3.107100e-01
2.766100e+02 3.159300e-01
2.766600e+02 2.935500e-01
2.767100e+02 2.626700e-01
2.767600e+02 2.497800e-01
2.768100e+02 2.486100e-01
2.768600e+02 2.429900e-01
2.769100e+02 2.303200e-01
2.769600e+02 2.202300e-01
2.770100e+02 2.219000e-01
2.770600e+02 2.521900e-01
2.771100e+02 2.793300e-01
2.771600e+02 2.912400e-01
2.772100e+02 2.890000e-01
2.772600e+02 2.621900e-01
2.773100e+02 2.406700e-01
2.773600e+02 2.528000e-01
2.774100e+02 2.887100e-01
2.774600e+02 3.034900e-01
2.775100e+02 2.929000e-01
2.775600e+02 2.783600e-01
2.776100e+02 2.629000e-01
2.776600e+02 2.466300e-01
2.777100e+02 2.262000e-01
2.777600e+02 2.200500e-01
2.778100e+02 2.260700e-01
2.778600e+02 2.097500e-01
2.779100e+02 1.787800e-01
2.779600e+02 1.741100e-01
2.780100e+02 1.722700e-01
2.780600e+02 1.702100e-01
2.781100e+02 1.689100e-01
2.781600e+02 1.708400e-01
2.782100e+02 1.725800e-01
2.782600e+02 1.802100e-01
2.783100e+02 1.840000e-01
2.783600e+02 1.735400e-01
2.784100e+02 1.675800e-01
2.784600e+02 1.679200e-01
2.785100e+02 1.796600e-01
2.785600e+02 1.847800e-01
2.786100e+02 1.859400e-01
2.786600e+02 1.853300e-01
2.787100e+02 1.826700e-01
2.787600e+02 1.811000e-01
2.788100e+02 1.707900e-01
2.788600e+02 1.489900e-01
2.789100e+02 1.387500e-01
2.789600e+02 1.350900e-01
2.790100e+02 1.338500e-01
2.790600e+02 1.240800e-01
2.791100e+02 1.161400e-01
2.791600e+02 1.072800e-01
2.792100e+02 1.015500e-01
2.792600e+02 1.008800e-01
2.793100e+02 9.008300e-02
2.793600e+02 8.593300e-02
2.794100e+02 7.438000e-02
2.794600e+02 7.000700e-02
2.795100e+02 6.397100e-02
2.795600e+02 7.338600e-02
2.796100e+02 9.720900e-02
2.796600e+02 1.007800e-01
2.797100e+02 8.342900e-02
2.797600e+02 6.164500e-02
2.798100e+02 6.161200e-02
2.798600e+02 6.489100e-02
2.799100e+02 7.001200e-02
2.799600e+02 7.997300e-02
2.800100e+02 8.649200e-02
2.800600e+02 8.915900e-02
2.801100e+02 8.557700e-02
2.801600e+02 7.638200e-02
2.802100e+02 6.955300e-02
